run_id,arm,task,dataset,version,split,attempted,model,seed,n_train,n_test,n_features,duplicates_removed,fit_seconds,macro_f1,weighted_f1,balanced_acc,mcc,accuracy,attack_recall,attack_precision,benign_fpr
7ecc0b415020,A,binary,2018,original,random_70_30,as_attack,xgboost,37,3149998,1350000,79,,34.4,0.981777846067821,0.9898604525718673,0.9713162531053007,0.9641047098076679,0.9899733333333334,0.9431077858721095,0.9975333780688155,0.0004752796615081767
ff7e13658aa7,A,binary,2018,original,random_70_30,as_attack,xgboost,51,3149998,1350000,79,,34.0,0.9819421844062771,0.9899507735380025,0.971583551532194,0.9644221408062552,0.9900614814814814,0.943645949552624,0.9975163265683681,0.00047884648823615095
d97abb705b73,A,binary,2018,original,random_70_30,as_attack,xgboost,73,3149998,1350000,79,,33.9,0.9820333798905118,0.9900001509271871,0.9718036845746729,0.9645907946166908,0.9901088888888889,0.9441272341449541,0.9973055165273977,0.000519864995608299
649695503a42,A,binary,2018,original,random_70_30,as_attack,mlp,11,3149998,1350000,79,,86.2,0.9797225057910823,0.9887207117143116,0.9689751749149417,0.9600285137677363,0.9888503703703704,0.9389249852333137,0.9949325185799925,0.0009746354034303462
bda8116e0a08,A,binary,2018,original,random_70_30,as_attack,mlp,23,3149998,1350000,79,,131.9,0.980593487848245,0.989203538219366,0.9699720687497846,0.9617551765163797,0.9893259259259259,0.9407101135394107,0.996020624192196,0.0007659760398414095
b3e19edba4fd,A,binary,2018,original,random_70_30,as_attack,mlp,37,3149998,1350000,79,,86.5,0.9800290584039301,0.9888906630908287,0.9693232739233624,0.9606365111956433,0.9890177777777778,0.939546279888867,0.9953232258154227,0.0008997320421421096
6463d9ecc4bc,A,binary,2018,original,random_70_30,as_attack,mlp,51,3149998,1350000,79,,109.3,0.9802101757260884,0.9889941676772894,0.9692629170211076,0.9610254773594115,0.989122962962963,0.9392356325610903,0.996305630201009,0.0007097985188752043
e5a1572edc37,A,binary,2018,original,random_70_30,as_attack,mlp,73,3149998,1350000,79,,111.1,0.9805207004985277,0.9891619658890266,0.9699954256184595,0.9615992364025182,0.9892837037037037,0.940832622344731,0.9956291439789606,0.0008417711078118062
f75e001cdae4,A,binary,2018,original,day_ordered,as_attack,logreg,11,3458008,1041990,79,,170.7,0.6141994851419181,0.7037643974758018,0.6106856433370231,0.3265855855832602,0.7477845276826073,0.2631844234231949,0.7321075837742504,0.04181313674914866
af9cb17d0f77,A,binary,2018,original,day_ordered,as_attack,logreg,23,3458008,1041990,79,,170.7,0.6141994851419181,0.7037643974758018,0.6106856433370231,0.3265855855832602,0.7477845276826073,0.2631844234231949,0.7321075837742504,0.04181313674914866
bef0df198ec9,A,binary,2018,original,day_ordered,as_attack,logreg,37,3458008,1041990,79,,169.9,0.6141994851419181,0.7037643974758018,0.6106856433370231,0.3265855855832602,0.7477845276826073,0.2631844234231949,0.7321075837742504,0.04181313674914866
1a479c873594,A,binary,2018,original,day_ordered,as_attack,logreg,51,3458008,1041990,79,,170.0,0.6141994851419181,0.7037643974758018,0.6106856433370231,0.3265855855832602,0.7477845276826073,0.2631844234231949,0.7321075837742504,0.04181313674914866
8f1d22a7d6b2,A,binary,2018,original,day_ordered,as_attack,logreg,73,3458008,1041990,79,,170.0,0.6141994851419181,0.7037643974758018,0.6106856433370231,0.3265855855832602,0.7477845276826073,0.2631844234231949,0.7321075837742504,0.04181313674914866
d8374cf0087f,A,binary,2018,original,day_ordered,as_attack,random_forest,11,3458008,1041990,79,,248.3,0.6194974237124,0.7108551207593478,0.6162407713000699,0.3756975616777991,0.760419005940556,0.2507956937435013,0.8560252761877969,0.018314151143361324
52d2ae74b401,A,binary,2018,original,day_ordered,as_attack,random_forest,23,3458008,1041990,79,,226.1,0.6294824873528548,0.7177842808271527,0.6233945552324658,0.3900263243731341,0.76468200270636,0.2652766858563059,0.8616869008268718,0.018487575391374467
9c1db340fc58,A,binary,2018,original,day_ordered,as_attack,random_forest,37,3458008,1041990,79,,218.0,0.6285953285246586,0.7171853308831313,0.6227609897611952,0.3890067856850516,0.7643537845852647,0.26386916385584946,0.8619611254362256,0.018347184333459055
a9c774171a1a,A,binary,2018,original,day_ordered,as_attack,random_forest,51,3458008,1041990,79,,224.7,0.5657286358737048,0.6737527633943143,0.5798726154514173,0.2940210433082858,0.7383621723816928,0.17815297608480637,0.8077674926694647,0.018407745181971635
812b5c462c1f,A,binary,2018,original,day_ordered,as_attack,random_forest,73,3458008,1041990,79,,227.3,0.6308166741085435,0.71871649405679,0.6243630813297576,0.39200160893495506,0.7652722195030662,0.2672041033704446,0.8626092473954602,0.01847794071092934
a978db718827,A,binary,2018,original,day_ordered,as_attack,xgboost,11,3458008,1041990,79,,34.7,0.5593932577782917,0.6682757768438456,0.5745735412981984,0.2669944434420728,0.7322594266739604,0.17489094874591057,0.746808712249401,0.02574386614951374
c05a1947cc7a,A,binary,2018,original,day_ordered,as_attack,xgboost,23,3458008,1041990,79,,34.2,0.5593932577782917,0.6682757768438456,0.5745735412981984,0.2669944434420728,0.7322594266739604,0.17489094874591057,0.746808712249401,0.02574386614951374
dac7cbd54468,A,binary,2018,original,day_ordered,as_attack,xgboost,37,3458008,1041990,79,,36.9,0.5593932577782917,0.6682757768438456,0.5745735412981984,0.2669944434420728,0.7322594266739604,0.17489094874591057,0.746808712249401,0.02574386614951374
9899dbc1e53b,A,binary,2018,original,day_ordered,as_attack,xgboost,51,3458008,1041990,79,,35.3,0.5593932577782917,0.6682757768438456,0.5745735412981984,0.2669944434420728,0.7322594266739604,0.17489094874591057,0.746808712249401,0.02574386614951374
c96c831c8227,A,binary,2018,original,day_ordered,as_attack,xgboost,73,3458008,1041990,79,,35.0,0.5593932577782917,0.6682757768438456,0.5745735412981984,0.2669944434420728,0.7322594266739604,0.17489094874591057,0.746808712249401,0.02574386614951374
0c1fb7b7b639,A,binary,2018,original,day_ordered,as_attack,mlp,11,3458008,1041990,79,,112.7,0.6752001832378641,0.750762831738156,0.6578986374536597,0.4682475537005565,0.7881390416414745,0.3277814409981994,0.922331742562776,0.011984166090879822
82da415de92b,A,binary,2018,original,day_ordered,as_attack,mlp,23,3458008,1041990,79,,145.5,0.6599909564676196,0.7280839935181262,0.6482326975463102,0.34745066548040165,0.7476021842819989,0.3963632674799016,0.6327146124729267,0.0998978723872811
7424c9137b9d,A,binary,2018,original,day_ordered,as_attack,mlp,37,3458008,1041990,79,,120.7,0.6690312216543286,0.7465186439879226,0.6531198121686994,0.46123360712836603,0.7855833549266308,0.3173676802515787,0.9252758831031996,0.011128055914179757
00e03ba47c78,A,binary,2018,original,day_ordered,as_attack,mlp,51,3458008,1041990,79,,130.3,0.6689995735627532,0.7464776117057582,0.6530957916757554,0.460909020999106,0.7855123369706043,0.31746278308944736,0.9244083004098512,0.011271199737936666
e09edd2f5b56,A,binary,2018,original,day_ordered,as_attack,mlp,73,3458008,1041990,79,,138.3,0.7138529228933815,0.778000472883092,0.6893652973005006,0.5190246249023727,0.8062409428113514,0.3931234308031752,0.9222337078985923,0.01439283620217413
0c1b57f74342,A,binary,2018,improved,random_70_30,as_attack,logreg,11,3150000,1350000,85,,49.8,0.9920013820015428,0.9981751576231745,0.990989305809348,0.9840054782712451,0.9981770370370371,0.9828067310855764,0.9871490465816464,0.0008281194668803282
ecfdd2e6bc0a,A,binary,2018,improved,random_70_30,as_attack,logreg,23,3150000,1350000,85,,40.9,0.9905864855979185,0.9978532201470992,0.9891831604999572,0.9811782149256669,0.9978562962962962,0.9793095885069516,0.9853368479127077,0.0009432675070369934
b095f946b228,A,binary,2018,improved,random_70_30,as_attack,logreg,37,3150000,1350000,85,,47.7,0.9916247923585231,0.9980895622142879,0.990448209505062,0.9832532586891551,0.9980918518518519,0.9817466216627877,0.9867968204588043,0.0008502026526637785
4a95d8714cd4,A,binary,2018,improved,random_70_30,as_attack,logreg,51,3150000,1350000,85,,43.6,0.9911114003490942,0.9979724195509742,0.9899528371119843,0.9822263669079475,0.9979748148148149,0.98082054906357,0.9857935409599158,0.0009148748396011763
aaaf0106e25c,A,binary,2018,improved,random_70_30,as_attack,logreg,73,3150000,1350000,85,,43.9,0.9915655729126878,0.99807576301408,0.990537587080467,0.9831339490629631,0.9980777777777777,0.9819537694810337,0.9863647490820073,0.0008785953200997065
21bf2a195f88,A,binary,2018,improved,random_70_30,as_attack,random_forest,11,3150000,1350000,85,,285.3,0.9998734854880951,0.9999711088884049,0.9997965787090239,0.9997469863157061,0.9999711111111111,0.9995978895292871,0.9999268649439298,4.732111239302839e-06
270b12fecdfa,A,binary,2018,improved,random_70_30,as_attack,random_forest,23,3150000,1350000,85,,270.9,0.9998702407867213,0.9999703680062229,0.9997904861261343,0.999740498070354,0.9999703703703704,0.9995857043635079,0.9999268640524629,4.732111239302839e-06
22eb38439d5d,A,binary,2018,improved,random_70_30,as_attack,random_forest,37,3150000,1350000,85,,282.8,0.999866991500001,0.9999696266004269,0.9997672988223858,0.9997340087783347,0.9999696296296297,0.9995369637003911,0.9999634289057928,2.3660556196514193e-06
d5240fd30a34,A,binary,2018,improved,random_70_30,as_attack,random_forest,51,3150000,1350000,85,,285.1,0.9998929504793597,0.9999755538141418,0.9998217377257888,0.9997859141100356,0.9999755555555555,0.9996466301924037,0.9999512444845323,3.1547408262389e-06
6481fe4d0675,A,binary,2018,improved,random_70_30,as_attack,random_forest,73,3150000,1350000,85,,262.3,0.9998734854880951,0.9999711088884049,0.9997965787090239,0.9997469863157061,0.9999711111111111,0.9995978895292871,0.9999268649439298,4.732111239302839e-06
005d50860f91,A,binary,2018,improved,random_70_30,as_attack,xgboost,11,3150000,1350000,85,,40.2,0.99992215157087,0.9999822216143621,0.9998879674523677,0.999844306171511,0.9999822222222222,0.9997806670159748,0.9999268783133264,4.732111239302839e-06
f1ca734c2c56,A,binary,2018,improved,random_70_30,as_attack,xgboost,23,3150000,1350000,85,,39.5,0.9999513444545209,0.9999888884773144,0.9999143094969425,0.9999026924650392,0.9999888888888889,0.9998294076790915,0.9999878129036975,7.886852065874805e-07
b59cdca95cc0,A,binary,2018,improved,random_70_30,as_attack,xgboost,37,3150000,1350000,85,,38.2,0.9999318868941999,0.9999844444001246,0.9999290381621817,0.9998637738094376,0.9999844444444445,0.9998659631764291,0.9998781468574075,7.886852065541738e-06
072d9d8da50c,A,binary,2018,improved,random_70_30,as_attack,xgboost,51,3150000,1350000,85,,38.4,0.9999253973810978,0.9999829626231636,0.99990545651583,0.9998507957931064,0.999982962962963,0.9998172225133123,0.9999025103582745,6.309481652366777e-06
3f41e90bc600,A,binary,2018,improved,random_70_30,as_attack,xgboost,73,3150000,1350000,85,,38.9,0.9999318861179356,0.9999844443114828,0.9999233399218954,0.9998637724252158,0.9999844444444445,0.9998537780106498,0.9998903294989276,7.098166858954258e-06
bed890a28173,A,binary,2018,improved,random_70_30,as_attack,mlp,11,3150000,1350000,85,,94.4,0.9989515429983133,0.9997606472670388,0.9985620320732895,0.9979034807810719,0.9997607407407407,0.9971974118707885,0.9988648846576346,7.334772420941604e-05
1d1c4a9168cb,A,binary,2018,improved,random_70_30,as_attack,mlp,23,3150000,1350000,85,,94.4,0.998918873380692,0.9997532130228777,0.9984327273609579,0.9978383620154389,0.9997533333333334,0.9969293382236465,0.9990109407052847,6.388350173081037e-05
cdaf4f5f821f,A,binary,2018,improved,random_70_30,as_attack,mlp,37,3150000,1350000,85,,102.0,0.9989514353515121,0.9997606349733594,0.9985107479107127,0.9979033761451526,0.9997607407407407,0.9970877453787759,0.9989745092294169,6.624955735046179e-05
a0951ee289b5,A,binary,2018,improved,random_70_30,as_attack,mlp,51,3150000,1350000,85,,87.5,0.998890090610876,0.9997465929962491,0.9986001254861179,0.9977803999467512,0.9997466666666667,0.9972948931970219,0.9985359604709327,9.464222478627882e-05
3b9b11c25af6,A,binary,2018,improved,random_70_30,as_attack,mlp,73,3150000,1350000,85,,95.5,0.9987379981477589,0.9997118181831055,0.9986214790657679,0.9974760316013461,0.9997118518518519,0.9973801893574762,0.9978787213810255,0.0001372312259402264
b2441a364fab,A,binary,2018,improved,day_ordered,as_attack,logreg,11,2685309,1814691,85,,38.3,0.9351453532989422,0.9844747202808419,0.8961339736963055,0.8760883986352087,0.985215113757659,0.7932284872798274,0.983461323297564,0.0009605398872163384
2fa4c2ed7718,A,binary,2018,improved,day_ordered,as_attack,logreg,23,2685309,1814691,85,,38.3,0.9351453532989422,0.9844747202808419,0.8961339736963055,0.8760883986352087,0.985215113757659,0.7932284872798274,0.983461323297564,0.0009605398872163384
052fdd4522e9,A,binary,2018,improved,day_ordered,as_attack,logreg,37,2685309,1814691,85,,38.6,0.9351453532989422,0.9844747202808419,0.8961339736963055,0.8760883986352087,0.985215113757659,0.7932284872798274,0.983461323297564,0.0009605398872163384
24c133be3197,A,binary,2018,improved,day_ordered,as_attack,logreg,51,2685309,1814691,85,,38.2,0.9351453532989422,0.9844747202808419,0.8961339736963055,0.8760883986352087,0.985215113757659,0.7932284872798274,0.983461323297564,0.0009605398872163384
06fe33c4fa00,A,binary,2018,improved,day_ordered,as_attack,logreg,73,2685309,1814691,85,,39.6,0.9351453532989422,0.9844747202808419,0.8961339736963055,0.8760883986352087,0.985215113757659,0.7932284872798274,0.983461323297564,0.0009605398872163384
10c937b8ceb7,A,binary,2018,improved,day_ordered,as_attack,random_forest,11,2685309,1814691,85,,197.1,0.9279160982919197,0.9829340194914993,0.8805890409285406,0.8650015928856956,0.983953190928924,0.7611839892364615,0.9998922332503529,5.907379380221123e-06
aae56dfb515b,A,binary,2018,improved,day_ordered,as_attack,random_forest,23,2685309,1814691,85,,193.6,0.900864459979829,0.976969207387714,0.8424490328887024,0.8183037413230018,0.9788294536094575,0.6849039731567851,0.9998802323492425,5.907379380221123e-06
a1cef7931e85,A,binary,2018,improved,day_ordered,as_attack,random_forest,37,2685309,1814691,85,,207.6,0.9191471829844382,0.9809775288521374,0.8678729702764113,0.8496621127523253,0.9822449111170993,0.7357518479322028,0.9998885085792648,5.907379380221123e-06
ba141ffbdc14,A,binary,2018,improved,day_ordered,as_attack,random_forest,51,2685309,1814691,85,,209.5,0.8880681295244077,0.974217199602669,0.8254830380948279,0.7968164956018847,0.9765497266476773,0.6509725743069742,0.9998613911290323,6.498117318232133e-06
10c88402cfdb,A,binary,2018,improved,day_ordered,as_attack,random_forest,73,2685309,1814691,85,,199.1,0.9013435083491297,0.9770730622944768,0.8430971422961335,0.8191152036340119,0.9789165207740601,0.6862001919716473,0.9998804585609602,5.907379380221123e-06
84621bd2797b,A,binary,2018,improved,day_ordered,as_attack,xgboost,11,2685309,1814691,85,,33.1,0.8618592599503938,0.9687071309400459,0.792684075097853,0.7538673565926003,0.9721440179071809,0.5853740575750863,0.9998598713619102,5.907379380221123e-06
1d74c4b03f95,A,binary,2018,improved,day_ordered,as_attack,xgboost,23,2685309,1814691,85,,32.5,0.8618592599503938,0.9687071309400459,0.792684075097853,0.7538673565926003,0.9721440179071809,0.5853740575750863,0.9998598713619102,5.907379380221123e-06
af83bacda955,A,binary,2018,improved,day_ordered,as_attack,xgboost,37,2685309,1814691,85,,32.4,0.8618592599503938,0.9687071309400459,0.792684075097853,0.7538673565926003,0.9721440179071809,0.5853740575750863,0.9998598713619102,5.907379380221123e-06
b36116a77b77,A,binary,2018,improved,day_ordered,as_attack,xgboost,51,2685309,1814691,85,,31.7,0.8618592599503938,0.9687071309400459,0.792684075097853,0.7538673565926003,0.9721440179071809,0.5853740575750863,0.9998598713619102,5.907379380221123e-06
95705546cef4,A,binary,2018,improved,day_ordered,as_attack,xgboost,73,2685309,1814691,85,,32.7,0.8618592599503938,0.9687071309400459,0.792684075097853,0.7538673565926003,0.9721440179071809,0.5853740575750863,0.9998598713619102,5.907379380221123e-06
af7af579e008,A,binary,2018,improved,day_ordered,as_attack,mlp,11,2685309,1814691,85,,68.5,0.8156835797868729,0.9593423652519114,0.7408783065503705,0.6804680921144374,0.9651025987344402,0.48185703855020384,0.9971139971139971,0.00010042544946298193
76da040d01e5,A,binary,2018,improved,day_ordered,as_attack,mlp,23,2685309,1814691,85,,80.4,0.6379235444224124,0.9264812334646385,0.5899161994898244,0.4100577343725249,0.9448049282219397,0.17995290951900436,0.9907854916662903,0.00012051053935557832
49c5f90a8708,A,binary,2018,improved,day_ordered,as_attack,mlp,37,2685309,1814691,85,,82.4,0.8822158251122172,0.9729619220004934,0.818209409677197,0.7868675688869986,0.9755142886585099,0.6364926615966462,0.9983914347115521,7.384224225215341e-05
cb3393008f69,A,binary,2018,improved,day_ordered,as_attack,mlp,51,2685309,1814691,85,,74.9,0.8588656264821475,0.9680726131607927,0.7894015856670983,0.7486810292489228,0.9716304318476259,0.5788929635007752,0.997850526762356,8.979216657867273e-05
700401c406f1,A,binary,2018,improved,day_ordered,as_attack,mlp,73,2685309,1814691,85,,61.7,0.9410908369604751,0.9859113888324635,0.900742549174314,0.8883151413279265,0.9865977182892294,0.8015636664943844,0.9986406099879392,7.856814575635251e-05
2690a20f37c8,B,binary,2018,label_original,random_70_30,n/a,logreg,11,3203178,1372791,79,,14.3,0.9973495314872083,0.999976655224154,0.9958774711700844,0.9947034850393235,0.9999766898238698,0.9917600527356625,0.9976790450928382,5.110395493557185e-06
50d2d815e799,B,binary,2018,label_original,random_70_30,n/a,logreg,23,3203178,1372791,79,,13.9,0.9976831326916209,0.9999795834327594,0.9967011008682687,0.9953682281642274,0.999979603595886,0.99340804218853,0.9973527465254798,5.840451992589202e-06
65c54deada34,B,binary,2018,label_original,random_70_30,n/a,logreg,37,3203178,1372791,79,,13.4,0.9972671550583674,0.9999759276877658,0.995877106141835,0.9945382525356993,0.9999759613808656,0.9917600527356625,0.9973483592973152,5.840451992589202e-06
348d41e2623b,B,binary,2018,label_original,random_70_30,n/a,logreg,51,3203178,1372791,79,,14.0,0.9970152693902348,0.9999737241006438,0.9950538414719003,0.9940384105807919,0.9999737760518534,0.990112063282795,0.9980066445182725,4.380338994414146e-06
624e01506295,B,binary,2018,label_original,random_70_30,n/a,logreg,73,3203178,1372791,79,,13.4,0.9976015729272123,0.9999788594982255,0.9968651697570563,0.9952042486467385,0.999978875152882,0.9937376400791035,0.996694214876033,7.300564990764258e-06
c2f8fef466a6,B,binary,2018,label_original,random_70_30,n/a,random_forest,11,3203178,1372791,79,,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8dabc1d0c1ec,B,binary,2018,label_original,random_70_30,n/a,random_forest,23,3203178,1372791,79,,64.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
f87f78455842,B,binary,2018,label_original,random_70_30,n/a,random_forest,37,3203178,1372791,79,,64.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
984de1bf334b,B,binary,2018,label_original,random_70_30,n/a,random_forest,51,3203178,1372791,79,,66.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
549a5d57cb06,B,binary,2018,label_original,random_70_30,n/a,random_forest,73,3203178,1372791,79,,62.5,0.9999174044317141,0.9999992714970958,0.9998352010547132,0.9998348225052403,0.999999271556996,0.9996704021094265,1.0,0.0
fc9e271061c4,B,binary,2018,label_original,random_70_30,n/a,xgboost,11,3203178,1372791,79,,26.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ec6a54a8803a,B,binary,2018,label_original,random_70_30,n/a,xgboost,23,3203178,1372791,79,,23.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
05b02fab135e,B,binary,2018,label_original,random_70_30,n/a,xgboost,37,3203178,1372791,79,,23.6,0.9996697806513699,0.9999970867069484,0.9998341059699647,0.9993396157893035,0.9999970862279837,0.9996704021094265,0.9990118577075099,2.190169497207073e-06
f6ba6a1ddab0,B,binary,2018,label_original,random_70_30,n/a,xgboost,51,3203178,1372791,79,,27.3,0.9990917474930132,0.9999919877856405,0.999173815104069,0.9981835085964522,0.9999919871269553,0.9983520105471325,0.9980230642504119,4.380338994414146e-06
9f2b98d07f18,B,binary,2018,label_original,random_70_30,n/a,xgboost,73,3203178,1372791,79,,23.1,0.9996697806513699,0.9999970867069484,0.9998341059699647,0.9993396157893035,0.9999970862279837,0.9996704021094265,0.9990118577075099,2.190169497207073e-06
d39895d30b5e,B,binary,2018,label_original,random_70_30,n/a,mlp,11,3203178,1372791,79,,54.8,0.9994216407866972,0.9999948996406504,0.9991752752170672,0.998843404309232,0.9999949008989715,0.9983520105471325,0.999340151765094,1.460112998175056e-06
1d846e0423d6,B,binary,2018,label_original,random_70_30,n/a,mlp,23,3203178,1372791,79,,54.9,0.9997521317657274,0.9999978141317072,0.9995056031641397,0.9995043863481541,0.9999978146709878,0.9990112063282794,1.0,0.0
63caace4329c,B,binary,2018,label_original,random_70_30,n/a,mlp,37,3203178,1372791,79,,55.0,0.9993393441058549,0.9999941724559674,0.9993393441058549,0.9986786882117097,0.9999941724559674,0.998681608437706,0.998681608437706,2.9202259962390897e-06
191308a6b599,B,binary,2018,label_original,random_70_30,n/a,mlp,51,3203178,1372791,79,,54.2,0.9980934035337813,0.9999832140080898,0.9962096242584048,0.996194049765308,0.9999832458109064,0.9924192485168095,1.0,0.0
eb86db3351d0,B,binary,2018,label_original,random_70_30,n/a,mlp,73,3203178,1372791,79,,53.7,0.9995040187414703,0.9999956271837835,0.9990112063282794,0.9990085289922288,0.9999956293419756,0.998022412656559,1.0,0.0
a2b93cafed05,B,binary,2018,label_improved,random_70_30,n/a,logreg,11,3203178,1372791,79,,14.3,0.997683895895858,0.9999795834394309,0.9967021868558916,0.9953697532827912,0.999979603595886,0.9934102141680395,0.9973536222295732,5.840456256400728e-06
270382157c17,B,binary,2018,label_improved,random_70_30,n/a,logreg,23,3203178,1372791,79,,13.9,0.9979303454817932,0.9999817634082752,0.9965389023241567,0.9958646360146609,0.9999817889248983,0.9930807248764415,0.998674618952949,2.920228128200364e-06
63479d735b21,B,binary,2018,label_improved,random_70_30,n/a,logreg,37,3203178,1372791,79,,13.9,0.9973512788378477,0.9999766590889326,0.9960432082726955,0.994706047054918,0.9999766898238698,0.9920922570016475,0.997350115932428,5.840456256400728e-06
480153cd1c68,B,binary,2018,label_improved,random_70_30,n/a,logreg,51,3203178,1372791,79,,13.9,0.9966035270570948,0.9999700821088973,0.9948892656950704,0.9932130660448749,0.9999701338368331,0.9897858319604613,0.9966821499668215,7.30057032050091e-06
aef16b2b9e08,B,binary,2018,label_improved,random_70_30,n/a,logreg,73,3203178,1372791,79,,14.0,0.9982626357675561,0.9999846863170849,0.9971978809073527,0.9965275769884955,0.9999847026969145,0.9943986820428337,0.99867637326274,2.920228128200364e-06
b9db7b0a4617,B,binary,2018,label_improved,random_70_30,n/a,random_forest,11,3203178,1372791,79,,74.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
555ed0d9d5e6,B,binary,2018,label_improved,random_70_30,n/a,random_forest,23,3203178,1372791,79,,76.3,0.9999174587309397,0.9999992716168566,0.9999996349714839,0.9998349310857625,0.999999271556996,1.0,0.9996706192358367,7.30057032050091e-07
9c11ff05d5aa,B,binary,2018,label_improved,random_70_30,n/a,random_forest,37,3203178,1372791,79,,73.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
276002e8f5e5,B,binary,2018,label_improved,random_70_30,n/a,random_forest,51,3203178,1372791,79,,72.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1d2ef97c352b,B,binary,2018,label_improved,random_70_30,n/a,random_forest,73,3203178,1372791,79,,71.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40b9a9924be0,B,binary,2018,label_improved,random_70_30,n/a,xgboost,11,3203178,1372791,79,,22.0,0.9998349445891358,0.9999985433533951,0.999999269942968,0.9996699436469462,0.9999985431139918,1.0,0.9993414553836022,1.460114064100182e-06
d219304bd3fa,B,binary,2018,label_improved,random_70_30,n/a,xgboost,23,3203178,1372791,79,,28.3,0.9997523761928192,0.9999978148505698,0.999834525297169,0.9995047660050425,0.9999978146709878,0.999670510708402,0.9993412384716732,1.460114064100182e-06
54eab7bc1513,B,binary,2018,label_improved,random_70_30,n/a,xgboost,37,3203178,1372791,79,,25.9,0.9999174315902739,0.9999992714971154,0.9998352553542009,0.999834876813391,0.999999271556996,0.999670510708402,1.0,0.0
169aa874ea60,B,binary,2018,label_improved,random_70_30,n/a,xgboost,51,3203178,1372791,79,,22.5,0.999834890325685,0.9999985431139918,0.999834890325685,0.9996697806513699,0.9999985431139918,0.999670510708402,0.999670510708402,7.30057032050091e-07
78fb3bb1e822,B,binary,2018,label_improved,random_70_30,n/a,xgboost,73,3203178,1372791,79,,23.8,0.9997523761928192,0.9999978148505698,0.999834525297169,0.9995047660050425,0.9999978146709878,0.999670510708402,0.9993412384716732,1.460114064100182e-06
0cb282a736b2,B,binary,2018,label_improved,random_70_30,n/a,mlp,11,3203178,1372791,79,,55.1,0.9992571285784576,0.9999934445517097,0.9993391962742239,0.9985142707628821,0.9999934440129634,0.998682042833608,0.9983530961791831,3.650285160250455e-06
3ed297fed5cc,B,binary,2018,label_improved,random_70_30,n/a,mlp,23,3203178,1372791,79,,54.3,0.9995868862762123,0.9999963562869784,0.999176276771005,0.9991741135977261,0.9999963577849796,0.9983525535420099,1.0,0.0
668110c34618,B,binary,2018,label_improved,random_70_30,n/a,mlp,37,3203178,1372791,79,,53.3,0.99950434507431,0.9999956279041318,0.999175911742489,0.9990089083098824,0.9999956293419756,0.9983525535420099,0.999670075882547,7.30057032050091e-07
40c258e0fffe,B,binary,2018,label_improved,random_70_30,n/a,mlp,51,3203178,1372791,79,,53.2,0.9972608314999167,0.9999758958246018,0.9945634266886326,0.9945365875742669,0.9999759613808656,0.9891268533772652,1.0,0.0
990ccd132a83,B,binary,2018,label_improved,random_70_30,n/a,mlp,73,3203178,1372791,79,,53.7,0.9991730923558313,0.9999927095729986,0.9983525535420099,0.9983475500152335,0.9999927155699593,0.9967051070840197,1.0,0.0
ac2acd28a362,A,binary,2017,original,random_70_30,as_attack,mlp,11,1981520,849223,80,,85.7,0.9738074475415273,0.9834003287109503,0.9753047946704209,0.947627922086955,0.983374213840181,0.9619890731287434,0.9539998221642609,0.011379483787901656
d425b1467370,A,binary,2017,original,random_70_30,as_attack,mlp,23,1981520,849223,80,,84.4,0.9756162235890316,0.9845141117146297,0.9791258246731351,0.951303056751963,0.984457557084535,0.970327686587684,0.951719285902735,0.012076037241413706
07b9c8147db3,A,binary,2017,original,random_70_30,as_attack,mlp,37,1981520,849223,80,,83.8,0.9711393157350174,0.9817148434814735,0.9723465924872553,0.9422871740870482,0.9816914991704181,0.956926130046505,0.950472006174672,0.01223294507199435
e383a7393301,A,binary,2017,original,random_70_30,as_attack,mlp,51,1981520,849223,80,,84.6,0.9734008928146822,0.9831126062950043,0.9765887141184405,0.946860477326533,0.9830562761489031,0.9659162910803735,0.948983726707345,0.01273886284349246
206ac1e17865,A,binary,2017,original,random_70_30,as_attack,mlp,73,1981520,849223,80,,85.5,0.9748472597342955,0.9840033501979903,0.9796883933080721,0.9498284116364842,0.9839229507443863,0.9727007543605868,0.9471169236320883,0.013323967744442555
7b22b635cce8,A,binary,2017,original,day_ordered,as_attack,mlp,11,1668530,1162213,80,,72.1,0.6453406213179447,0.7662669192274212,0.6257856061361606,0.4384598039259647,0.8109339682140881,0.25474086261201695,0.9641083638821725,0.003169650339695629
bcc32fd5c9c2,A,binary,2017,original,day_ordered,as_attack,mlp,23,1668530,1162213,80,,70.3,0.639397240027107,0.7625356540283525,0.6215587909180702,0.42683167673437744,0.8082743868808901,0.2473732478300743,0.9510478429093983,0.004255665993933899
